organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-2,844,,2021-06-10 08:40:00,285010,180s 1SPT,Transcribed,21km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-34.92,-48.26,2,-0.000006,-0.297162,0.262631,-10.54,-29.16,-48.5,2,-0.000006,-0.375197,0.443898,-7.05,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264178,WLNP-1-2_20210610_084000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-4,868,,2021-06-10 21:40:00,325390,180s 1SPT,Transcribed,8km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-19.58,-33.37,2,0.032842,-0.146107,0.222512,-13.05,-20.36,-33.64,2,0.032459,-0.132875,0.188638,-14.49,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302970,WLNP-8-4_20210610_214000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,,2021-06-10 22:00:00,285012,180s 1SPT,Bad Weather,6km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,6km,9.20,0.30,54,0.00,,,23,25,,,NA,,,,,-4.23,-44.91,2,-0.000002,-0.98401,0.971079,-0.14,-4.7,-44.09,2,-0.00001,-0.97262,0.993067,-0.06,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264180,WLNP-10-1_20210610_220000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-5,865,,2021-06-10 22:00:00,286053,180s 1SPT,Transcribed,4km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,4km,9.20,0.30,54,0.00,,,23,25,,,NA,,,,,-24.94,-36.98,2,0.023319,-0.083565,0.096992,-20.27,-18.48,-39.49,2,0.021665,-0.145092,0.176174,-15.08,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265225,WLNP-7-5_20210610_220000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-SUM-12,65222,,2021-06-10 22:00:00,285668,180s 1SPT,Transcribed,21km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,21km,9.20,0.30,54,0.00,,,23,25,,,NA,,,,,-6.93,-39.37,2,0.027362,-0.949473,0.952429,-0.42,-3.3,-36.97,2,0.030113,-0.956469,0.957381,-0.38,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264840,WLNP-SUM-12_20210610_220000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-15-2,57650,,2021-06-10 22:20:00,285135,180s 1SPT,Transcribed,13km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-2.5,-45.33,2,-0.000013,-0.982825,0.990709,-0.08,-2.06,-46.31,379,-0.000025,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264303,WLNP-15-2_20210610_222000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-10,58542,,2021-06-10 22:40:00,325393,180s 1SPT,Transcribed,16km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-2.2,-36.71,2,0.027739,-0.979254,0.97984,-0.18,-2.76,-39.29,270,0.00725,-0.966483,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302973,WLNP-22-10_20210610_224000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-13-4,57655,,2021-06-10 23:00:00,285076,180s 1SPT,Transcribed,3km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,3km,8.30,0.20,57,0.00,,,24,17,,,NA,,,,,-33.08,-45.17,2,-0.000002,-0.079088,0.084955,-21.42,-32.78,-50.89,2,-0.000007,-0.076409,0.078166,-22.14,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264244,WLNP-13-4_20210610_230000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-9,58523,,2021-06-10 23:40:00,284995,180s 1SPT,Transcribed,18km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.95,-35.16,2,0.011571,-0.982208,0.982633,-0.15,-0.9,-33.13,2,0.010928,-0.976103,0.98045,-0.17,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264163,WLNP-16-9_20210610_234000.wav,1242
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-2,65231,,2021-06-10 23:40:00,286030,180s 1SPT,Transcribed,12km,6.30,12.10,9.20,,,7.70,,WATERTON PARK GATE,1289.00m,12km,,,,,,,,,,,,,,,,-28.98,-36.43,2,-0.000007,-0.123393,0.122833,-18.17,-22.73,-35.47,2,-0.000007,-0.160193,0.174759,-15.15,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265202,WLNP-22-2_20210610_234000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-3,64879,,2021-06-11 02:00:00,285747,180s 1SPT,Transcribed,14km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,14km,8.30,-0.90,52,0.00,,,22,12,,,NA,,,,,-0.68,-31.5,6,0.016132,-1,0.979642,0,-1.28,-31.72,2,0.002787,-0.972309,0.996566,-0.03,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264919,WLNP-9-3_20210611_020000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-2,57645,,2021-06-11 02:20:00,285149,180s 1SPT,Transcribed,16km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-6.81,-38.25,2,0.011991,-0.747084,0.739192,-2.53,-9.78,-38.57,2,0.006678,-0.612317,0.5877,-4.26,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264317,WLNP-16-2_20210611_022000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-SUM-9,88893,,2021-06-11 02:20:00,285737,180s 1SPT,Transcribed,21km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-0.61,-35.61,,0.018307,-1,1,0,-0.53,-35.47,,0.027352,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264909,WLNP-SUM-9_20210611_022000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-1,57644,,2021-06-11 04:20:00,285031,180s 1SPT,Transcribed,16km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-18.79,-35.6,2,0.031311,-0.105651,0.185327,-14.64,-20.48,-37.07,2,0.024718,-0.159869,0.145267,-15.92,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264199,WLNP-16-1_20210611_042000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-10,64964,,2021-06-11 04:20:00,285986,180s 1SPT,Transcribed,11km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,11km,,,,,,,,,,,,,,,,-5.56,-41.4,2,0.019758,-0.951228,0.882606,-0.43,-3.53,-39.97,2,0.018271,-0.950948,0.968363,-0.28,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265158,WLNP-8-10_20210611_042000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-4,58519,,2021-06-11 05:00:00,285127,180s 1SPT,Transcribed,17km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,17km,8.10,-1.70,50,0.00,,,22,22,,,NA,,,,,-1.18,-38.49,2,0.016127,-0.978306,0.989158,-0.09,-1.17,-38.43,2,0.013897,-0.971804,0.966872,-0.25,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264295,WLNP-16-4_20210611_050000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-5,65232,,2021-06-11 05:00:00,286091,180s 1SPT,Bad Weather,14km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,14km,8.10,-1.70,50,0.00,,,22,22,,,NA,,,,,-12.81,-23.48,2,0.014157,-0.48106,0.496552,-6.08,-15.03,-25.8,2,-0.000673,-0.422218,0.383548,-7.49,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265263,WLNP-22-5_20210611_050000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-4,850,,2021-06-11 05:20:00,286016,180s 1SPT,Transcribed,3km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,3km,,,,,,,,,,,,,,,,-4.45,-47.86,2,-0.000004,-0.969643,0.979373,-0.18,-6.48,-47.56,2,-0.00002,-0.813323,0.87396,-1.17,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265188,WLNP-7-4_20210611_052000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-9,64894,,2021-06-11 05:20:00,285684,180s 1SPT,Transcribed,10km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,10km,,,,,,,,,,,,,,,,-16.03,-32.8,2,0.038733,-0.25441,0.285903,-10.88,-16.35,-32.63,2,0.036591,-0.210618,0.255997,-11.84,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264856,WLNP-8-9_20210611_052000.wav,1242
PC,General Community Waterton Lakes National Park 2021,598,WLNP-SUM-12,65222,,2021-06-11 06:20:00,285700,180s 1SPT,Transcribed,21km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-0.97,-36.9,33,0.028197,-0.978838,1,0,-0.82,-35.31,2,0.030972,-0.985735,0.987241,-0.11,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264872,WLNP-SUM-12_20210611_062000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-1,58536,,2021-06-11 06:40:00,286094,180s 1SPT,Transcribed,12km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,12km,,,,,,,,,,,,,,,,-25.69,-36.71,2,-0.000003,-0.130482,0.138393,-17.18,-24.09,-35.48,2,-0.000009,-0.160607,0.144792,-15.88,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265266,WLNP-22-1_20210611_064000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,,2021-06-11 07:00:00,284985,180s 1SPT,Bad Weather,6km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,6km,10.30,-1.10,45,0.00,,,22,20,,,NA,,,,,-2.59,-38.7,159,-0.000044,-1,1,0,-3.12,-38.51,477,-0.000017,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264153,WLNP-10-1_20210611_070000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-2,65231,,2021-06-11 07:00:00,286034,180s 1SPT,Transcribed,12km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,12km,10.30,-1.10,45,0.00,,,22,20,,,NA,,,,,-25.57,-36.56,2,-0.000004,-0.155256,0.143188,-16.18,-22.94,-36.08,2,-0.000004,-0.160218,0.178732,-14.96,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265206,WLNP-22-2_20210611_070000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-2,863,,2021-06-11 07:00:00,286035,180s 1SPT,Transcribed,4km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,4km,10.30,-1.10,45,0.00,,,22,20,,,NA,,,,,-14.16,-35.44,2,0.02598,-0.283899,0.271384,-10.94,-16.08,-35.84,2,0.026434,-0.216591,0.335046,-9.5,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265207,WLNP-7-2_20210611_070000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-10,64964,,2021-06-11 07:00:00,286086,180s 1SPT,Transcribed,11km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,11km,10.30,-1.10,45,0.00,,,22,20,,,NA,,,,,-0.7,-39.53,2,0.021946,-0.994037,0.995795,-0.04,-0.71,-40.66,133,0.019853,-0.9811,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265258,WLNP-8-10_20210611_070000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-10,58542,,2021-06-11 07:20:00,325388,180s 1SPT,Transcribed,16km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-3.94,-38.13,2,0.027818,-0.955305,0.956198,-0.39,-7.92,-40.45,2,0.007078,-0.597184,0.644476,-3.82,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302968,WLNP-22-10_20210611_072000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-4,58519,,2021-06-11 07:40:00,284999,180s 1SPT,Transcribed,17km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,17km,,,,,,,,,,,,,,,,-6.88,-38.42,2,0.016277,-0.837705,0.715464,-1.54,-8.07,-39.59,2,0.014173,-0.532782,0.592042,-4.55,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264167,WLNP-16-4_20210611_074000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-7,58508,,2021-06-11 07:40:00,286097,180s 1SPT,Transcribed,9km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,9km,,,,,,,,,,,,,,,,-3.02,-34.28,2,0.026604,-0.956242,0.958714,-0.37,-3.49,-32.62,2,0.038459,-0.955942,0.899239,-0.39,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265269,WLNP-8-7_20210611_074000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-5,58520,,2021-06-11 08:00:00,285049,180s 1SPT,Transcribed,17km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,17km,11.90,-1.80,38,0.00,,,22,23,,,NA,,,,,-25.31,-31.53,2,0.033982,-0.042257,0.095803,-20.37,-26.88,-38.31,2,0.015122,-0.073551,0.085324,-21.38,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264217,WLNP-16-5_20210611_080000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-5,865,,2021-06-11 08:00:00,285969,180s 1SPT,Bad Weather,4km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,4km,11.90,-1.80,38,0.00,,,22,23,,,NA,,,,,-22.32,-35.44,2,0.023362,-0.129462,0.15116,-16.41,-11.14,-37.83,2,0.021628,-0.512461,0.388968,-5.81,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265141,WLNP-7-5_20210611_080000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-2-3,846,,2021-06-11 08:40:00,285736,180s 1SPT,Transcribed,12km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,12km,,,,,,,,,,,,,,,,-1.95,-43.2,468,0.000002,-1,1,0,-2.91,-45.24,2,-0.000014,-0.979936,0.974583,-0.18,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264908,WLNP-2-3_20210611_084000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-10,58542,,2021-06-11 21:40:00,325392,180s 1SPT,Transcribed,16km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-17.5,-36.78,2,0.027707,-0.200532,0.400296,-7.95,-3.72,-41.51,2,0.006977,-0.921832,0.952084,-0.43,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302972,WLNP-22-10_20210611_214000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-2,863,,2021-06-11 23:00:00,285967,180s 1SPT,Transcribed,4km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,4km,10.20,2.60,59,0.00,,,23,11,,,NA,,,,,-28.68,-32.99,2,0.026136,-0.008657,0.086914,-21.22,-28.59,-32.88,2,0.026456,-0.008193,0.087509,-21.16,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265139,WLNP-7-2_20210611_230000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-3,64879,,2021-06-11 23:40:00,285687,180s 1SPT,Transcribed,14km,5.90,16.50,11.20,,,0.00,,WATERTON PARK GATE,1289.00m,14km,,,,,,,,,,,,,,,,-18.05,-30.62,2,0.015911,-0.295919,0.331445,-9.59,-18.07,-31.07,2,0.002675,-0.281228,0.24732,-11.02,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264859,WLNP-9-3_20210611_234000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-1,57639,,2021-06-12 02:00:00,285670,180s 1SPT,Transcribed,13km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,13km,12.10,1.80,49,0.00,,,23,21,,,NA,,,,,-2.96,-45.06,2,-0.000024,-1,1,0,-4.52,-47.03,2,-0.000009,-0.972001,0.985375,-0.13,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264842,WLNP-9-1_20210612_020000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-4,58519,,2021-06-12 04:00:00,285055,180s 1SPT,Transcribed,17km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,17km,11.40,1.80,52,0.00,,,22,20,,,NA,,,,,-1.06,-38.08,2,0.016437,-0.984164,0.990097,-0.09,-1.03,-38.07,2,0.014717,-0.987747,0.975711,-0.11,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264223,WLNP-16-4_20210612_040000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-2,58510,,2021-06-12 04:00:00,285732,180s 1SPT,Bad Weather,13km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,13km,11.40,1.80,52,0.00,,,22,20,,,NA,,,,,-2.65,-34.11,,-0.000042,-0.987788,0.986923,-0.11,-1.72,-34.41,,0.000087,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264904,WLNP-9-2_20210612_040000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-2,57645,,2021-06-12 04:40:00,285156,180s 1SPT,Transcribed,16km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-14.7,-39.59,2,0.011917,-0.297016,0.219932,-10.54,-8.32,-40.56,2,0.006664,-0.507853,0.748842,-2.51,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264324,WLNP-16-2_20210612_044000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-10,58542,,2021-06-12 05:00:00,325396,180s 1SPT,Transcribed,16km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,16km,10.30,3.30,62,0.00,,,21,8,,,NA,,,,,-19.93,-36.14,2,0.027729,-0.089562,0.147389,-16.63,-21.45,-42.34,2,0.007037,-0.139757,0.132654,-17.09,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302976,WLNP-22-10_20210612_050000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-3,57640,,2021-06-12 05:00:00,285974,180s 1SPT,Transcribed,13km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,13km,10.30,3.30,62,0.00,,,21,8,,,NA,,,,,-18.54,-38.44,2,-0.000008,-0.230992,0.216626,-12.73,-18.52,-36.85,2,-0.000005,-0.215228,0.2801,-11.05,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265146,WLNP-22-3_20210612_050000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-5,57638,,2021-06-12 05:20:00,285680,180s 1SPT,Transcribed,14km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,14km,,,,,,,,,,,,,,,,-11.12,-35.39,2,0.021405,-0.418061,0.405255,-7.58,-8.99,-40.12,2,0.001778,-0.548779,0.616387,-4.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264852,WLNP-9-5_20210612_052000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-13-3,57657,,2021-06-12 06:00:00,285223,180s 1SPT,Malfunction,2km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,2km,10.40,3.70,63,0.00,,,23,13,,,NA,,,,,-9.54,-31.68,14,0.000001,-1,1,0,-49.05,-52.63,2,-0.000005,-0.016635,0.015446,-35.58,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264391,WLNP-13-3_20210612_060000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-SUM-12,65222,,2021-06-12 06:00:00,285761,180s 1SPT,Transcribed,21km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,21km,10.40,3.70,63,0.00,,,23,13,,,NA,,,,,-6.64,-37.58,2,0.027376,-0.954413,0.968091,-0.28,-5.89,-35.87,2,0.030155,-0.765582,0.88893,-1.02,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264933,WLNP-SUM-12_20210612_060000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-WP-1,88892,,2021-06-12 06:00:00,325376,180s 1SPT,Bad Weather,14km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,14km,10.40,3.70,63,0.00,,,23,13,,,NA,,,,,-0.67,-33.78,,0.036625,-1,1,0,-0.89,-34.67,,0.026525,-1,0.985765,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302956,WLNP-WP-1_20210612_060000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-3,872,,2021-06-12 06:20:00,285958,180s 1SPT,Transcribed,8km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-7.19,-36.89,2,0.036011,-0.67195,0.674705,-3.42,-1.52,-34.84,2,0.034335,-0.977052,0.978507,-0.19,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265130,WLNP-8-3_20210612_062000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-WP-1,88892,,2021-06-12 07:00:00,285021,180s 1SPT,Transcribed,14km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,14km,10.60,3.90,63,0.00,,,22,22,,,NA,,,,,-0.79,-35.49,293,0.032439,-1,1,0,-0.79,-35.09,2,0.0254,-0.99035,0.993807,-0.05,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264189,WLNP-WP-1_20210612_070000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-2-4,859,,2021-06-12 07:20:00,285742,180s 1SPT,Transcribed,13km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-7.28,-49.37,2,-0.000005,-0.821501,0.801338,-1.71,-7.53,-48.65,2,-0.000002,-0.808446,0.882031,-1.09,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264914,WLNP-2-4_20210612_072000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-2-5,847,,2021-06-12 07:20:00,285696,180s 1SPT,Transcribed,13km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-3.92,-44.74,31,0.000009,-1,1,0,-7.76,-48.22,2,0.000024,-0.829284,0.897343,-0.94,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264868,WLNP-2-5_20210612_072000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-3,872,,2021-06-12 07:20:00,286012,180s 1SPT,Bad Weather,8km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-2.15,-32.18,32,0.03606,-1,1,0,-1.23,-33.66,236,0.034352,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265184,WLNP-8-3_20210612_072000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-5,58520,,2021-06-12 07:40:00,284988,180s 1SPT,Transcribed,17km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,17km,,,,,,,,,,,,,,,,-14.84,-33.23,2,0.033918,-0.289908,0.303468,-10.36,-19.72,-39.93,2,0.014978,-0.1352,0.154737,-16.21,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264156,WLNP-16-5_20210612_074000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-3,872,,2021-06-12 07:40:00,285952,180s 1SPT,Bad Weather,8km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-0.81,-32.71,2,0.036314,-0.99416,0.984648,-0.05,-0.81,-33.54,11,0.034416,-0.99239,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265124,WLNP-8-3_20210612_074000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-2,57645,,2021-06-12 08:00:00,285227,180s 1SPT,Transcribed,16km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,16km,10.60,3.80,63,0.00,,,22,27,,,NA,,,,,-6.45,-39.94,2,0.012003,-0.837656,0.667852,-1.54,-3.13,-41.04,2,0.006639,-0.993566,0.978115,-0.06,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264395,WLNP-16-2_20210612_080000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-5,58520,,2021-06-12 08:00:00,285236,180s 1SPT,Transcribed,17km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,17km,10.60,3.80,63,0.00,,,22,27,,,NA,,,,,-25.93,-32.33,2,0.034044,-0.021876,0.086649,-21.24,-28.91,-38.26,2,0.014993,-0.040578,0.076353,-22.34,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264404,WLNP-16-5_20210612_080000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-15-2,57650,,2021-06-12 08:20:00,285175,180s 1SPT,Transcribed,13km,8.30,17.10,12.70,,,0.00,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-5.59,-46.65,2,-0.000023,-0.951423,0.939785,-0.43,-9.54,-48.04,2,-0.000002,-0.490122,0.675594,-3.41,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264343,WLNP-15-2_20210612_082000.wav,660
