organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-29 03:52:00,149964,180s 1SPM,Bad Weather,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-5.18,-23.37,80,0.013029,-1,1,0,-10.48,-26.55,16,0.023594,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97498,WLNP021-07_20200629_035200.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 04:52:00,149770,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-1.49,-31.25,134,0.006487,-1,1,0,-1.69,-30.3,275,0.022849,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97304,WLNP-021-06_20200629_045200.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-29 04:52:00,149965,180s 1SPM,Bad Weather,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.98,-23.06,914,0.013979,-1,1,0,-1.75,-26.46,51,0.023617,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97499,WLNP021-07_20200629_045200.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-29 06:52:00,149968,180s 1SPM,Bad Weather,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-6.38,-22.56,478,0.013128,-1,1,0,-9.36,-26.2,273,0.023697,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97502,WLNP021-07_20200629_065200.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 12:00:00,149775,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,9.90,8.40,91,0.00,,,2,19,,,NA,,,,,-0.77,-28.8,,0.006742,-1,1,0,-0.7,-27.51,,0.0255,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97309,WLNP-021-06_20200629_120000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 15:00:00,149776,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,10.70,8.80,88,0.70,,,3,15,,,NA,,,,,-0.67,-28.65,,0.005677,-1,1,0,-0.9,-24.3,,0.023985,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97310,WLNP-021-06_20200629_150000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-29 15:00:00,149971,180s 1SPM,Bad Weather,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,10.70,8.80,88,0.70,,,3,15,,,NA,,,,,-1.44,-22.17,38,0.013559,-1,1,0,-3.06,-25.7,15,0.023666,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97505,WLNP021-07_20200629_150000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 20:45:00,149777,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-18.47,-33.37,2,0.005705,-0.975651,0.963091,-0.21,-21.07,-32.2,2,0.022703,-0.545427,0.308551,-5.27,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97311,WLNP-021-06_20200629_204500.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-29 20:45:00,149972,180s 1SPM,Bad Weather,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-14.94,-22.12,3,0.01302,-1,1,0,-19.16,-25.97,2,0.023691,-0.407579,0.341258,-7.8,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97506,WLNP021-07_20200629_204500.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 21:45:00,149778,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-13.69,-33.12,2,0.005841,-0.976429,0.766975,-0.21,-16.78,-32.47,2,0.022688,-0.355668,0.346584,-8.98,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97312,WLNP-021-06_20200629_214500.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 22:45:00,149779,180s 1SPM,Transcribed,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-30.61,-33.62,2,0.005886,-0.138383,0.137223,-17.18,-22.46,-31.62,2,0.022785,-0.084528,0.169254,-15.43,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97313,WLNP-021-06_20200629_224500.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,,2020-06-30 00:00:00,158696,180s 1SPM,Transcribed,17km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,17km,9.10,8.30,95,1.00,,,20,3,,,NA,,,,,-16.47,-31.48,2,0.031694,-0.954802,0.970098,-0.26,-23.84,-34.85,2,0.020786,-0.99505,0.443812,-0.04,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106290,WLNP-016-04_20200630_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-8,65230,,2020-06-30 00:00:00,160350,180s 1SPM,Transcribed,20km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,20km,9.10,8.30,95,1.00,,,20,3,,,NA,,,,,-15.88,-18.76,2,0.02204,-0.67351,0.747304,-2.53,-18.78,-22.77,2,0.024117,-0.414587,0.455643,-6.83,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107606,WLNP-017-08_20200630_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-30 00:00:00,150218,180s 1SPM,Transcribed,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,9.10,8.30,95,1.00,,,20,3,,,NA,,,,,-2.09,-35.83,2,0.017907,-1,1,0,-23.79,-36.96,2,0.015109,-0.964736,0.785633,-0.31,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97752,WLNP-018-05_20200630_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 00:00:00,149780,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,9.10,8.30,95,1.00,,,20,3,,,NA,,,,,-30.97,-34,2,0.005836,-0.201332,0.128716,-13.92,-25.25,-31.75,2,0.022709,-0.962647,0.470599,-0.33,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97314,WLNP-021-06_20200630_000000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-30 00:00:00,149975,180s 1SPM,Bad Weather,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,9.10,8.30,95,1.00,,,20,3,,,NA,,,,,-15.54,-21.72,2,0.013085,-0.999294,1,0,-19.3,-25.87,2,0.023655,-0.487229,0.405065,-6.25,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97509,WLNP021-07_20200630_000000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-4,57642,,2020-06-30 01:00:00,159592,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,8.90,8.20,95,1.70,,,21,7,,,NA,,,,,-25.2,-30,2,0.033973,-0.182887,0.309435,-10.19,-28.35,-37.37,2,-0.004794,-0.371087,0.277428,-8.61,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107214,WLNP-017-04_20200630_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-5,58526,,2020-06-30 01:00:00,159690,180s 1SPM,Transcribed,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,8.90,8.20,95,1.70,,,21,7,,,NA,,,,,-15.23,-24.51,2,0.025955,-1,0.977031,0,-12.85,-21.8,2,0.017399,-1,0.990981,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107312,WLNP-017-05_20200630_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 01:00:00,149781,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,8.90,8.20,95,1.70,,,21,7,,,NA,,,,,-28.99,-34.22,2,0.005909,-0.108905,0.122016,-18.27,-21.38,-33.18,2,0.022793,-0.167784,0.190613,-14.4,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97315,WLNP-021-06_20200630_010000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-8,65884,,2020-06-30 01:00:00,160526,180s 1SPM,Transcribed,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,8.90,8.20,95,1.70,,,21,7,,,NA,,,,,-18.12,-27.15,3,0.003602,-1,1,0,-18.12,-28.47,2,0.020324,-1,0.998287,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=125832,WLNP-021-08_20200630_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 02:00:00,149782,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,9.00,8.20,95,0.90,,,19,10,,,NA,,,,,-19.38,-33.86,2,0.005977,-0.962643,0.967631,-0.29,-18.13,-31.92,5,0.022807,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97316,WLNP-021-06_20200630_020000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-30 03:52:00,150221,180s 1SPM,Bad Weather,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-13.86,-35.55,2,0.017981,-0.974126,0.748658,-0.23,-29.46,-36.85,2,0.015126,-0.362844,0.280968,-8.81,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97755,WLNP-018-05_20200630_035200.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-30 03:52:00,149978,180s 1SPM,Transcribed,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-11.66,-24.11,2,0.01307,-0.997073,0.974947,-0.03,-16.86,-25.33,7,0.023666,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97512,WLNP021-07_20200630_035200.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 04:52:00,149784,180s 1SPM,Bad Weather,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-9.46,-34.29,2,0.005876,-0.768883,0.688054,-2.28,-4.51,-31.39,2,0.022712,-0.951242,0.959425,-0.36,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97318,WLNP-021-06_20200630_045200.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-30 04:52:00,149979,180s 1SPM,Bad Weather,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-12.25,-24.1,2,0.013034,-0.985655,0.963865,-0.13,-18.86,-25.05,2,0.023639,-0.720672,0.919481,-0.73,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97513,WLNP021-07_20200630_045200.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 05:52:00,149786,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-20.23,-34.8,2,0.005947,-0.21858,0.223622,-13.01,-12.61,-33.57,2,0.022746,-0.451592,0.418936,-6.91,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97320,WLNP-021-06_20200630_055200.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 06:52:00,149787,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-28.2,-33.16,2,0.005877,-0.468429,0.238574,-6.59,-28.96,-31.61,2,0.022691,-0.252872,0.188966,-11.94,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97321,WLNP-021-06_20200630_065200.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-30 06:52:00,149982,180s 1SPM,Bad Weather,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-13.65,-24.26,2,0.013024,-0.972214,0.789249,-0.24,-19.46,-25.44,2,0.02372,-0.338228,0.364105,-8.78,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97516,WLNP021-07_20200630_065200.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 07:52:00,149788,180s 1SPM,Transcribed,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-20.64,-33.66,2,0.005858,-0.855915,0.453747,-1.35,-26.01,-32.24,2,0.022709,-0.890706,0.221989,-1.01,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97322,WLNP-021-06_20200630_075200.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-30 15:00:00,149985,180s 1SPM,Bad Weather,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,10.00,7.80,86,1.00,,,23,14,,,NA,,,,,-1.79,-23.63,2,0.013029,-0.959285,0.974159,-0.23,-1.15,-24.35,876,0.024421,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97519,WLNP021-07_20200630_150000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-30 20:45:00,149791,180s 1SPM,Bad Weather,18km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.5,-30.3,,0.025576,-1,1,0,-0.51,-26.3,,0.031086,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97325,WLNP-021-06_20200630_204500.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-30 20:45:00,149986,180s 1SPM,Bad Weather,19km,8.50,10.90,9.70,,,24.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.71,-22.57,,0.014206,-1,0.992242,0,-0.59,-22.73,,0.030317,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97520,WLNP021-07_20200630_204500.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-7,58527,,2020-07-01 00:00:00,160254,180s 1SPM,Transcribed,20km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,20km,10.80,5.60,70,0.00,,,23,20,,,NA,,,,,-6.8,-39.94,2,0.007069,-0.952631,0.740043,-0.42,-7.11,-34.91,2,0.023521,-0.671146,0.957892,-0.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107523,WLNP-017-07_20200701_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-8,65230,,2020-07-01 00:00:00,160364,180s 1SPM,Transcribed,20km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,20km,10.80,5.60,70,0.00,,,23,20,,,NA,,,,,-10.87,-18.59,2,0.022156,-0.778387,0.896203,-0.95,-18.43,-23.24,2,0.024103,-0.395915,0.435416,-7.22,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107620,WLNP-017-08_20200701_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 00:00:00,149794,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,10.80,5.60,70,0.00,,,23,20,,,NA,,,,,-0.54,-29.02,,0.024896,-1,1,0,-0.48,-24.58,,0.034382,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97328,WLNP-021-06_20200701_000000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-07-01 00:00:00,149989,180s 1SPM,Bad Weather,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,10.80,5.60,70,0.00,,,23,20,,,NA,,,,,-1.08,-22.81,,0.013188,-0.989937,0.994875,-0.04,-0.74,-22.86,,0.027043,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97523,WLNP021-07_20200701_000000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-8,64968,,2020-07-01 01:00:00,159107,180s 1SPM,Transcribed,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,10.80,5.10,68,0.00,,,22,19,,,NA,,,,,-15.36,-31.82,2,0.022715,-0.542513,0.782808,-2.13,-8.13,-32.32,2,0.021469,-0.659268,0.802258,-1.91,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106717,WLNP-016-08_20200701_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-4,57642,,2020-07-01 01:00:00,159606,180s 1SPM,Transcribed,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,10.80,5.10,68,0.00,,,22,19,,,NA,,,,,-4.1,-31.31,2,0.03398,-0.920457,0.95653,-0.39,-2.84,-35.32,50,-0.004744,-1,0.97517,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107228,WLNP-017-04_20200701_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-5,58526,,2020-07-01 01:00:00,159704,180s 1SPM,Transcribed,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,10.80,5.10,68,0.00,,,22,19,,,NA,,,,,-2.89,-24.05,2,0.026047,-0.99586,0.985043,-0.04,-1.12,-20.54,6,0.017824,-1,0.990952,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107326,WLNP-017-05_20200701_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 01:00:00,149795,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,10.80,5.10,68,0.00,,,22,19,,,NA,,,,,-0.55,-32.39,,0.021071,-1,1,0,-0.53,-31.34,,0.034303,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97329,WLNP-021-06_20200701_010000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 02:00:00,149796,180s 1SPM,Transcribed,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,11.10,5.00,66,0.00,,,23,28,,,NA,,,,,-0.54,-33.15,,0.022847,-1,1,0,-0.55,-31.6,,0.029526,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97330,WLNP-021-06_20200701_020000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-07-01 03:53:00,149992,180s 1SPM,Bad Weather,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.83,-22.9,,0.013378,-0.980638,0.96964,-0.17,-0.84,-22.46,,0.024819,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97526,WLNP021-07_20200701_035300.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 04:53:00,149798,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.57,-29.37,,0.024115,-1,1,0,-0.53,-23.51,,0.033005,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97332,WLNP-021-06_20200701_045300.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-07-01 04:53:00,149993,180s 1SPM,Bad Weather,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-1.28,-22.44,,0.013204,-0.988222,0.991561,-0.07,-0.82,-22.87,,0.02783,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97527,WLNP021-07_20200701_045300.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-8,64873,,2020-07-01 05:23:00,150433,180s 1SPM,Bad Weather,21km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-1.86,-29.57,2,0.020814,-0.966138,0.971751,-0.25,-2.58,-29.04,2,-0.004364,-0.977077,0.971899,-0.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97967,WLNP-018-08_20200701_052300.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 05:23:00,149799,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.51,-32.13,,0.02519,-1,1,0,-0.55,-28.08,,0.030394,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97333,WLNP-021-06_20200701_052300.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 06:53:00,149801,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.55,-27.41,,0.022428,-1,1,0,-0.52,-27.27,,0.035083,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97335,WLNP-021-06_20200701_065300.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-07-01 06:53:00,149996,180s 1SPM,Bad Weather,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.63,-21.87,,0.015039,-0.99312,1,0,-0.88,-21.35,,0.026447,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97530,WLNP021-07_20200701_065300.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 07:53:00,149802,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.49,-23.37,,0.03896,-1,1,0,-0.48,-20.23,,0.040543,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97336,WLNP-021-06_20200701_075300.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-07-01 15:00:00,149999,180s 1SPM,Bad Weather,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,12.50,4.40,57,0.00,,,22,51,,,NA,,,,,-0.64,-21.54,,0.016034,-1,1,0,-0.55,-21.42,,0.027893,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97533,WLNP021-07_20200701_150000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-07-01 20:45:00,149805,180s 1SPM,Bad Weather,18km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.49,-19.42,,0.042754,-1,1,0,-0.46,-16.57,,0.040346,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97339,WLNP-021-06_20200701_204500.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-07-01 20:45:00,150000,180s 1SPM,Bad Weather,19km,9.00,13.80,11.40,,,2.40,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.51,-18.81,,0.027975,-1,1,0,-0.55,-17.11,,0.035814,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97534,WLNP021-07_20200701_204500.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,,2020-07-02 00:00:00,158724,180s 1SPM,Transcribed,17km,8.60,13.20,10.90,,,0.00,,WATERTON PARK GATE,1289.00m,17km,8.70,3.30,69,0.00,,,22,50,,,NA,,,,,-0.63,-31.55,,0.0327,-1,1,0,-0.6,-32.76,,0.022081,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106318,WLNP-016-04_20200702_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-8,65230,,2020-07-02 00:00:00,160378,180s 1SPM,Transcribed,20km,8.60,13.20,10.90,,,0.00,,WATERTON PARK GATE,1289.00m,20km,8.70,3.30,69,0.00,,,22,50,,,NA,,,,,-0.79,-20.22,,0.022212,-1,1,0,-0.97,-24.98,,0.024342,-1,0.978437,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107634,WLNP-017-08_20200702_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-07-02 00:00:00,150246,180s 1SPM,Transcribed,19km,8.60,13.20,10.90,,,0.00,,WATERTON PARK GATE,1289.00m,19km,8.70,3.30,69,0.00,,,22,50,,,NA,,,,,-0.84,-33.6,338,0.018463,-1,1,0,-1.01,-33.99,2,0.015146,-0.988089,0.986625,-0.1,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97780,WLNP-018-05_20200702_000000.wav,533
