BirdObsID,ParkID,Transect,PointID,Year,Month,Day,SampleNumber,AOU_Code,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,Comments,TransectID
139932,WLNP,Wishbone Trail,34,2014,6,3,1,RUGR,0.52,1,1,1,Drumming,,4
139933,WLNP,Wishbone Trail,34,2014,6,3,1,NOFL,0.05,1,1,0,Calling,,4
139934,WLNP,Wishbone Trail,34,2014,6,3,1,BHCO,0.28,1,0,0,Calling,,4
139935,WLNP,Wishbone Trail,34,2014,6,3,1,CANG,0.04,1,2,2,Calling,,4
139936,WLNP,Wishbone Trail,34,2014,6,3,1,CCSP,0.02,1,0,1,Singing,,4
139937,WLNP,Wishbone Trail,34,2014,6,3,1,CEDW,0.48,2,1,0,Calling,,4
139938,WLNP,Wishbone Trail,34,2014,6,3,1,HOWR,0.4,1,1,1,Singing,,4
139939,WLNP,Wishbone Trail,34,2014,6,3,1,OCWA,2.4,1,0,0,Singing,,4
139940,WLNP,Wishbone Trail,34,2014,6,3,1,ALFL,0.21,1,1,0,Singing,,4
139941,WLNP,Wishbone Trail,34,2014,6,3,1,WISN,0.01,1,1,2,Calling,,4
139942,WLNP,Wishbone Trail,34,2014,6,3,1,CHSP,8.43,0,0,1,Singing,,4
139943,WLNP,Wishbone Trail,34,2014,6,3,1,YWAR,0.01,2,2,2,Singing,,4
139944,WLNP,Wishbone Trail,34,2014,6,3,1,SACR,0.47,1,0,0,Calling,,4
139945,WLNP,Wishbone Trail,34,2014,6,3,1,YHBL,5.44,0,1,1,Singing,,4
139946,WLNP,Wishbone Trail,34,2014,6,3,1,WCSP,0.14,2,1,1,Singing,,4
139947,WLNP,Wishbone Trail,34,2014,6,3,1,VIRA,0.11,1,0,,Singing,,4
139948,WLNP,Wishbone Trail,34,2014,6,3,1,VEER,0.03,1,1,,Singing,,4
139949,WLNP,Wishbone Trail,34,2014,6,3,1,TRES,0.05,1,1,1,Calling,,4
139950,WLNP,Wishbone Trail,34,2014,6,3,1,SORA,0.33,1,0,1,Singing,,4
139951,WLNP,Wishbone Trail,34,2014,6,3,1,YRWA,7.29,0,0,1,Singing,,4
139952,WLNP,Wishbone Trail,35,2014,6,3,1,RUGR,0.12,1,1,1,Drumming,,4
139953,WLNP,Wishbone Trail,35,2014,6,3,1,YWAR,0.07,2,2,2,Singing,,4
139954,WLNP,Wishbone Trail,35,2014,6,3,1,WISN,0.01,2,2,2,Flying,,4
139955,WLNP,Wishbone Trail,35,2014,6,3,1,WEWP,0.02,2,0,2,Singing,,4
139956,WLNP,Wishbone Trail,35,2014,6,3,1,VIRA,3.12,1,1,1,Singing,,4
139957,WLNP,Wishbone Trail,35,2014,6,3,1,VEER,0.01,1,0,1,Singing,,4
139958,WLNP,Wishbone Trail,35,2014,6,3,1,SORA,2.21,1,1,0,Calling,,4
139959,WLNP,Wishbone Trail,35,2014,6,3,1,SAVS,0.05,1,0,0,Singing,,4
139960,WLNP,Wishbone Trail,35,2014,6,3,1,ZZZZ,0.19,1,0,0,Calling,,4
139961,WLNP,Wishbone Trail,35,2014,6,3,1,RWBL,7.13,0,0,1,Singing,,4
139962,WLNP,Wishbone Trail,35,2014,6,3,1,CEDW,4.17,0,2,1,Calling,,4
139963,WLNP,Wishbone Trail,35,2014,6,3,1,NRWS,6.31,0,1,1,Calling,,4
139964,WLNP,Wishbone Trail,35,2014,6,3,1,SACR,5.29,0,2,2,Calling,,4
139965,WLNP,Wishbone Trail,35,2014,6,3,1,PBGR,2.43,1,0,1,Calling,var 2 in library,4
139966,WLNP,Wishbone Trail,35,2014,6,3,1,ALFL,8.07,0,0,1,Singing,,4
139967,WLNP,Wishbone Trail,35,2014,6,3,1,AMGO,0.05,1,1,1,Singing,,4
139968,WLNP,Wishbone Trail,35,2014,6,3,1,CANG,7.23,0,0,1,Calling,,4
139969,WLNP,Wishbone Trail,35,2014,6,3,1,CCSP,2.31,1,1,0,Singing,,4
139970,WLNP,Wishbone Trail,35,2014,6,3,1,GRCA,0.35,1,0,0,Singing,,4
139971,WLNP,Wishbone Trail,35,2014,6,3,1,MALL,9.39,0,0,1,Calling,,4
139972,WLNP,Wishbone Trail,35,2014,6,3,1,HOWR,0.03,1,1,1,Singing,,4
139973,WLNP,Wishbone Trail,35,2014,6,3,1,DOWO,8.34,0,0,1,Calling,,4
139974,WLNP,Wishbone Trail,35,2014,6,3,1,LISP,0.25,1,1,1,Singing,,4
139975,WLNP,Wishbone Trail,36,2014,6,3,1,AMGO,0.19,1,1,1,Calling,,4
139976,WLNP,Wishbone Trail,36,2014,6,3,1,YHBL,8.18,0,0,1,Singing,,4
139977,WLNP,Wishbone Trail,36,2014,6,3,1,BHCO,6.47,0,0,1,Calling,,4
139978,WLNP,Wishbone Trail,36,2014,6,3,1,NOWA,4.1,0,1,0,Singing,,4
139979,WLNP,Wishbone Trail,36,2014,6,3,1,YWAR,0.03,1,2,1,Singing,,4
139980,WLNP,Wishbone Trail,36,2014,6,3,1,WISN,0.01,2,2,1,Flying,,4
139981,WLNP,Wishbone Trail,36,2014,6,3,1,VEER,1.12,1,1,1,Calling,,4
139982,WLNP,Wishbone Trail,36,2014,6,3,1,TRES,5.25,0,1,0,Calling,,4
139983,WLNP,Wishbone Trail,36,2014,6,3,1,SWTH,0.07,1,1,1,Singing,,4
139984,WLNP,Wishbone Trail,36,2014,6,3,1,SORA,5.54,0,1,0,Calling,,4
139985,WLNP,Wishbone Trail,36,2014,6,3,1,WEWP,0.06,1,1,1,Singing,,4
139986,WLNP,Wishbone Trail,36,2014,6,3,1,RUGR,0.2,1,1,1,Drumming,,4
139987,WLNP,Wishbone Trail,36,2014,6,3,1,BHGR,0.52,1,0,1,Singing,,4
139988,WLNP,Wishbone Trail,36,2014,6,3,1,NOFL,7.57,0,0,1,Calling,,4
139989,WLNP,Wishbone Trail,36,2014,6,3,1,LEFL,0.12,1,1,1,Singing,,4
139990,WLNP,Wishbone Trail,36,2014,6,3,1,HOWR,0.01,2,1,2,Singing,,4
139991,WLNP,Wishbone Trail,36,2014,6,3,1,COYE,6.05,0,1,0,Singing,,4
139992,WLNP,Wishbone Trail,36,2014,6,3,1,CEDW,2.36,1,2,2,Calling,,4
139993,WLNP,Wishbone Trail,36,2014,6,3,1,CCSP,0.16,1,1,1,Singing,,4
139994,WLNP,Wishbone Trail,36,2014,6,3,1,RWBL,0.03,1,1,1,Singing,,4
139995,WLNP,Wishbone Trail,36,2014,6,3,1,CANG,0.23,1,0,0,Calling,,4
139996,WLNP,Wishbone Trail,37,2014,6,3,1,WISN,0.05,2,1,1,Flying,,4
139997,WLNP,Wishbone Trail,37,2014,6,3,1,WCSP,8.27,0,0,1,Singing,,4
139998,WLNP,Wishbone Trail,37,2014,6,3,1,WIWA,0.01,1,1,0,Singing,,4
139999,WLNP,Wishbone Trail,37,2014,6,3,1,CANG,0.01,1,0,0,Calling,,4
140000,WLNP,Wishbone Trail,37,2014,6,3,1,NAWA,0.29,1,0,0,Singing,,4
140001,WLNP,Wishbone Trail,37,2014,6,3,1,VEER,4.29,0,1,1,Singing,,4
140002,WLNP,Wishbone Trail,37,2014,6,3,1,YWAR,0.07,2,2,2,Singing,,4
140003,WLNP,Wishbone Trail,37,2014,6,3,1,SORA,4.01,0,1,1,Singing,,4
140004,WLNP,Wishbone Trail,37,2014,6,3,1,PISI,5.37,0,1,0,Calling,,4
140005,WLNP,Wishbone Trail,37,2014,6,3,1,WEWP,0.04,1,1,1,Singing,,4
140006,WLNP,Wishbone Trail,37,2014,6,3,1,RUGR,0.04,1,1,0,Drumming,,4
140007,WLNP,Wishbone Trail,37,2014,6,3,1,NOWA,9.18,0,0,1,Singing,,4
140008,WLNP,Wishbone Trail,37,2014,6,3,1,BHCO,6.47,0,0,1,Calling,,4
140009,WLNP,Wishbone Trail,37,2014,6,3,1,LISP,0.05,1,0,0,Singing,,4
140010,WLNP,Wishbone Trail,37,2014,6,3,1,LEFL,0.04,1,1,1,Singing,,4
140011,WLNP,Wishbone Trail,37,2014,6,3,1,HOWR,0.11,1,1,1,Singing,,4
140012,WLNP,Wishbone Trail,37,2014,6,3,1,GRCA,8.43,0,0,1,Singing,,4
140013,WLNP,Wishbone Trail,37,2014,6,3,1,CORA,3.35,0,2,0,Calling,,4
140014,WLNP,Wishbone Trail,37,2014,6,3,1,CEDW,2.1,1,1,0,Calling,,4
140015,WLNP,Wishbone Trail,37,2014,6,3,1,RWBL,0.01,1,1,1,Singing,,4
140016,WLNP,Wishbone Trail,38,2014,6,3,1,BHGR,3.27,0,1,0,Singing,,4
140017,WLNP,Wishbone Trail,38,2014,6,3,1,RUGR,0.05,1,0,0,Drumming,,4
140018,WLNP,Wishbone Trail,38,2014,6,3,1,AMGO,9.56,0,0,1,Calling,,4
140019,WLNP,Wishbone Trail,38,2014,6,3,1,HOWR,0.13,1,1,1,Singing,,4
140020,WLNP,Wishbone Trail,38,2014,6,3,1,CANG,0.01,2,0,,Calling,,4
140021,WLNP,Wishbone Trail,38,2014,6,3,1,LEFL,0.58,1,0,1,Singing,,4
140022,WLNP,Wishbone Trail,38,2014,6,3,1,BHCO,4.16,0,1,0,Calling,,4
140023,WLNP,Wishbone Trail,38,2014,6,3,1,WETA,7.13,0,0,1,Singing,,4
140024,WLNP,Wishbone Trail,38,2014,6,3,1,CEDW,1.59,2,0,1,Calling,,4
140025,WLNP,Wishbone Trail,38,2014,6,3,1,VGSW,5.42,0,1,1,Calling,,4
140026,WLNP,Wishbone Trail,38,2014,6,3,1,YWAR,0.01,2,1,1,Singing,,4
140027,WLNP,Wishbone Trail,38,2014,6,3,1,WISN,0.18,1,2,2,Calling,,4
140028,WLNP,Wishbone Trail,38,2014,6,3,1,CORA,7.24,0,0,2,Calling,,4
140029,WLNP,Wishbone Trail,38,2014,6,3,1,WEWP,0.04,1,1,1,Singing,,4
140030,WLNP,Wishbone Trail,38,2014,6,3,1,VEER,0.39,1,0,0,Calling,,4
140031,WLNP,Wishbone Trail,38,2014,6,3,1,RWBL,5.16,0,1,0,Singing,,4
140032,WLNP,Wishbone Trail,39,2014,6,3,1,CORA,0.12,1,0,1,Calling,,4
140033,WLNP,Wishbone Trail,39,2014,6,3,1,BHCO,2.38,1,1,1,Calling,,4
140034,WLNP,Wishbone Trail,39,2014,6,3,1,CANG,4.45,0,1,0,Calling,,4
140035,WLNP,Wishbone Trail,39,2014,6,3,1,DOWO,3.39,0,1,0,Calling,,4
140036,WLNP,Wishbone Trail,39,2014,6,3,1,WCSP,3.02,1,0,0,Singing,,4
140037,WLNP,Wishbone Trail,39,2014,6,3,1,AMGO,5.36,0,1,0,Calling,,4
140038,WLNP,Wishbone Trail,39,2014,6,3,1,YWAR,0.07,2,2,2,Singing,,4
140039,WLNP,Wishbone Trail,39,2014,6,3,1,WIWA,0.08,1,1,1,Singing,,4
140040,WLNP,Wishbone Trail,39,2014,6,3,1,BHGR,0.01,1,1,0,Singing,,4
140041,WLNP,Wishbone Trail,39,2014,6,3,1,WEWP,0.02,1,0,0,Singing,,4
140042,WLNP,Wishbone Trail,39,2014,6,3,1,HOWR,0.15,1,1,1,Singing,,4
140043,WLNP,Wishbone Trail,39,2014,6,3,1,VGSW,2.39,1,0,0,Calling,,4
140044,WLNP,Wishbone Trail,39,2014,6,3,1,RUGR,0.15,1,0,1,Drumming,,4
140045,WLNP,Wishbone Trail,39,2014,6,3,1,MALL,0.55,1,0,0,Calling,,4
140046,WLNP,Wishbone Trail,39,2014,6,3,1,LEFL,0.04,1,1,1,Singing,,4
140047,WLNP,Wishbone Trail,39,2014,6,3,1,WISN,0.48,1,1,1,Flying,,4
140048,WLNP,Wishbone Trail,40,2014,6,3,1,CORA,8.45,0,0,1,Calling,,4
140049,WLNP,Wishbone Trail,40,2014,6,3,1,YWAR,0.05,1,2,1,Singing,,4
140050,WLNP,Wishbone Trail,40,2014,6,3,1,AMGO,0.23,1,0,0,Calling,,4
140051,WLNP,Wishbone Trail,40,2014,6,3,1,BHCO,0.05,1,1,1,Calling,,4
140052,WLNP,Wishbone Trail,40,2014,6,3,1,BHGR,0.01,1,0,1,Singing,,4
140053,WLNP,Wishbone Trail,40,2014,6,3,1,HOWR,0.03,1,1,2,Singing,,4
140054,WLNP,Wishbone Trail,40,2014,6,3,1,OCWA,0.11,1,1,1,Singing,,4
140055,WLNP,Wishbone Trail,40,2014,6,3,1,RUGR,0.4,1,1,1,Drumming,,4
140056,WLNP,Wishbone Trail,40,2014,6,3,1,RWBL,1.54,1,0,1,Singing,,4
140057,WLNP,Wishbone Trail,40,2014,6,3,1,SORA,2.24,1,0,1,Singing,,4
140058,WLNP,Wishbone Trail,40,2014,6,3,1,VEER,5.43,0,1,1,Calling,,4
140059,WLNP,Wishbone Trail,40,2014,6,3,1,VGSW,1.47,1,0,1,Calling,,4
140060,WLNP,Wishbone Trail,40,2014,6,3,1,WCSP,0.42,1,0,1,Singing,,4
140061,WLNP,Wishbone Trail,40,2014,6,3,1,WIWA,1.31,1,0,1,Singing,,4
140062,WLNP,Wishbone Trail,40,2014,6,3,1,WISN,0.11,2,2,2,Flying,,4
140063,WLNP,Horseshoe Basin,41,2014,6,12,1,MGWA,6.19,0,1,1,Singing,,2
140064,WLNP,Horseshoe Basin,41,2014,6,12,1,NOFL,3.51,0,1,0,Calling,,2
140065,WLNP,Horseshoe Basin,41,2014,6,12,1,SWTH,0.02,1,1,1,Singing,,2
140066,WLNP,Horseshoe Basin,41,2014,6,12,1,VGSW,0.5,1,1,0,Calling,,2
140067,WLNP,Horseshoe Basin,41,2014,6,12,1,LEFL,2.44,1,1,0,Singing,,2
140068,WLNP,Horseshoe Basin,41,2014,6,12,1,WAVI,8.28,0,0,1,Singing,,2
140069,WLNP,Horseshoe Basin,41,2014,6,12,1,YWAR,0.03,2,2,2,Singing,,2
140070,WLNP,Horseshoe Basin,41,2014,6,12,1,VEER,0.13,1,1,1,Singing,,2
140071,WLNP,Horseshoe Basin,41,2014,6,12,1,GRCA,0.18,1,1,1,Singing,,2
140072,WLNP,Horseshoe Basin,41,2014,6,12,1,CEDW,0.03,1,2,2,Calling,,2
140073,WLNP,Horseshoe Basin,41,2014,6,12,1,BHCO,0.2,1,0,1,Calling,,2
140074,WLNP,Horseshoe Basin,41,2014,6,12,1,BCCH,4.49,0,1,1,Singing,,2
140075,WLNP,Horseshoe Basin,41,2014,6,12,1,AMRO,6.4,0,0,1,Singing,,2
140076,WLNP,Horseshoe Basin,41,2014,6,12,1,AMCR,2.11,1,0,0,Calling,,2
140077,WLNP,Horseshoe Basin,41,2014,6,12,1,RUGR,0.1,1,1,1,Drumming,,2
140078,WLNP,Horseshoe Basin,41,2014,6,12,1,HOWR,0.02,1,1,1,Singing,,2
140079,WLNP,Horseshoe Basin,42,2014,6,12,1,HOWR,0.01,1,0,1,Singing,,2
140080,WLNP,Horseshoe Basin,42,2014,6,12,1,MGWA,0.26,1,1,1,Singing,,2
140081,WLNP,Horseshoe Basin,42,2014,6,12,1,RUGR,4.46,0,1,1,Drumming,,2
140082,WLNP,Horseshoe Basin,42,2014,6,12,1,VEER,0.01,2,2,1,Singing,,2
140083,WLNP,Horseshoe Basin,42,2014,6,12,1,WAVI,0.24,1,1,1,Singing,,2
140084,WLNP,Horseshoe Basin,42,2014,6,12,1,AMCR,1.29,1,1,0,Calling,,2
140085,WLNP,Horseshoe Basin,42,2014,6,12,1,AMRO,0.4,1,1,1,Singing,,2
140086,WLNP,Horseshoe Basin,42,2014,6,12,1,DUFL,2.01,1,2,2,Singing,,2
140087,WLNP,Horseshoe Basin,42,2014,6,12,1,WCSP,0.3,1,0,0,Singing,,2
140088,WLNP,Horseshoe Basin,42,2014,6,12,1,YWAR,0.04,2,2,1,Singing,,2
140089,WLNP,Horseshoe Basin,42,2014,6,12,1,ZZZZ,5.32,0,2,0,Calling,,2
140090,WLNP,Horseshoe Basin,42,2014,6,12,1,LEFL,0.04,1,1,0,Singing,,2
140091,WLNP,Horseshoe Basin,42,2014,6,12,1,BHCO,1.17,1,1,1,Calling,,2
140092,WLNP,Horseshoe Basin,43,2014,6,12,1,BCCH,7.23,0,0,1,Calling,,2
140093,WLNP,Horseshoe Basin,43,2014,6,12,1,AMRO,4.48,0,1,1,Singing,,2
140094,WLNP,Horseshoe Basin,43,2014,6,12,1,BHCO,5.01,0,1,1,Calling,,2
140095,WLNP,Horseshoe Basin,43,2014,6,12,1,HOWR,0.01,2,2,2,Singing,,2
140096,WLNP,Horseshoe Basin,43,2014,6,12,1,TRES,1.16,1,0,0,Calling,,2
140097,WLNP,Horseshoe Basin,43,2014,6,12,1,VEER,0.01,1,1,1,Singing,,2
140098,WLNP,Horseshoe Basin,43,2014,6,12,1,WAVI,0.12,1,0,1,Singing,,2
140099,WLNP,Horseshoe Basin,43,2014,6,12,1,WEWP,0.27,1,1,1,Singing,,2
140100,WLNP,Horseshoe Basin,43,2014,6,12,1,YWAR,2.24,1,1,1,Singing,,2
140101,WLNP,Horseshoe Basin,43,2014,6,12,1,LEFL,0.01,1,1,1,Singing,,2
140102,WLNP,Horseshoe Basin,43,2014,6,12,1,DUFL,0.14,1,1,1,Singing,,2
140103,WLNP,Horseshoe Basin,44,2014,6,12,1,OCWA,0.07,1,1,1,Singing,,2
140104,WLNP,Horseshoe Basin,44,2014,6,12,1,ZZZZ,2.22,1,0,0,Flying,,2
140105,WLNP,Horseshoe Basin,44,2014,6,12,1,SWTH,5.16,0,1,0,Singing,,2
140106,WLNP,Horseshoe Basin,44,2014,6,12,1,VEER,2.35,2,0,2,Calling,,2
140107,WLNP,Horseshoe Basin,44,2014,6,12,1,HOWR,0.44,1,1,1,Singing,,2
140108,WLNP,Horseshoe Basin,44,2014,6,12,1,YWAR,0.01,2,2,2,Singing,,2
140109,WLNP,Horseshoe Basin,44,2014,6,12,1,WEWP,0.31,1,1,1,Singing,,2
140110,WLNP,Horseshoe Basin,44,2014,6,12,1,DUFL,0.02,2,1,2,Singing,,2
140111,WLNP,Horseshoe Basin,44,2014,6,12,1,LAZB,0.01,1,1,1,Singing,,2
140112,WLNP,Horseshoe Basin,44,2014,6,12,1,RBNU,1.35,1,0,0,Calling,,2
140113,WLNP,Horseshoe Basin,44,2014,6,12,1,CEDW,1.1,2,0,1,Calling,,2
140114,WLNP,Horseshoe Basin,44,2014,6,12,1,CCSP,1.31,1,1,1,Singing,,2
140115,WLNP,Horseshoe Basin,44,2014,6,12,1,BHGR,9.46,0,0,1,Singing,,2
140116,WLNP,Horseshoe Basin,44,2014,6,12,1,AMRO,3.56,0,1,1,Singing,,2
140117,WLNP,Horseshoe Basin,44,2014,6,12,1,YYYY,2.14,1,0,0,Calling,,2
140118,WLNP,Horseshoe Basin,44,2014,6,12,1,WCSP,0.24,1,0,1,Singing,,2
140119,WLNP,Horseshoe Basin,44,2014,6,12,1,BHCO,0.59,1,0,0,Calling,,2
140120,WLNP,Horseshoe Basin,45,2014,6,12,1,SWTH,1.58,1,0,0,Singing,,2
140121,WLNP,Horseshoe Basin,45,2014,6,12,1,AMCR,4.59,0,1,1,Calling,,2
140122,WLNP,Horseshoe Basin,45,2014,6,12,1,AMRO,0.14,1,1,1,Singing,,2
140123,WLNP,Horseshoe Basin,45,2014,6,12,1,BHCO,0.28,1,1,0,Calling,,2
140124,WLNP,Horseshoe Basin,45,2014,6,12,1,HOWR,0.04,1,1,1,Singing,,2
140125,WLNP,Horseshoe Basin,45,2014,6,12,1,YWAR,0.01,2,2,3,Singing,,2
140126,WLNP,Horseshoe Basin,45,2014,6,12,1,BHGR,8.43,0,0,1,Singing,,2
140127,WLNP,Horseshoe Basin,45,2014,6,12,1,CCSP,0.04,1,1,1,Singing,,2
140128,WLNP,Horseshoe Basin,45,2014,6,12,1,CHSP,2.57,1,0,1,Singing,,2
140129,WLNP,Horseshoe Basin,45,2014,6,12,1,DUFL,0.03,1,1,1,Singing,,2
140130,WLNP,Horseshoe Basin,45,2014,6,12,1,SACR,8.23,0,0,2,Calling,,2
140131,WLNP,Horseshoe Basin,45,2014,6,12,1,MGWA,0.01,2,1,1,Singing,,2
140132,WLNP,Horseshoe Basin,45,2014,6,12,1,LEFL,0.06,1,1,1,Singing,,2
140133,WLNP,Horseshoe Basin,45,2014,6,12,1,YYYY,9.35,0,0,2,Calling,,2
140134,WLNP,Horseshoe Basin,46,2014,6,12,1,CEDW,0.01,2,2,2,Calling,,2
140135,WLNP,Horseshoe Basin,46,2014,6,12,1,CCSP,0.02,1,1,1,Singing,,2
140136,WLNP,Horseshoe Basin,46,2014,6,12,1,VESP,2.16,1,1,1,Singing,,2
140137,WLNP,Horseshoe Basin,46,2014,6,12,1,CORA,5.03,0,1,0,Calling,,2
140138,WLNP,Horseshoe Basin,46,2014,6,12,1,BHGR,1.55,1,0,0,Singing,,2
140139,WLNP,Horseshoe Basin,46,2014,6,12,1,MOCH,8.52,0,0,1,Calling,,2
140140,WLNP,Horseshoe Basin,46,2014,6,12,1,BHCO,0.03,1,1,1,Calling,,2
140141,WLNP,Horseshoe Basin,46,2014,6,12,1,RCKI,0.24,1,1,1,Singing,,2
140142,WLNP,Horseshoe Basin,46,2014,6,12,1,CHSP,0.06,1,1,1,Singing,,2
140143,WLNP,Horseshoe Basin,46,2014,6,12,1,AMRO,0.01,2,1,1,Calling,,2
140144,WLNP,Horseshoe Basin,46,2014,6,12,1,YWAR,0.46,1,1,0,Singing,,2
140145,WLNP,Horseshoe Basin,46,2014,6,12,1,WAVI,0.01,2,2,1,Singing,,2
140146,WLNP,Horseshoe Basin,46,2014,6,12,1,DUFL,0.19,1,1,2,Singing,,2
140147,WLNP,Horseshoe Basin,46,2014,6,12,1,HOWR,9.29,0,0,1,Singing,,2
140148,WLNP,Horseshoe Basin,46,2014,6,12,1,MGWA,8.45,0,0,1,Singing,,2
140149,WLNP,Horseshoe Basin,46,2014,6,12,1,WCSP,2,1,1,2,Singing,,2
140150,WLNP,Horseshoe Basin,47,2014,6,12,1,DUFL,0.05,1,1,1,Singing,,2
140151,WLNP,Horseshoe Basin,47,2014,6,12,1,WTSP,4.25,0,1,0,Singing,,2
140152,WLNP,Horseshoe Basin,47,2014,6,12,1,VEER,1.12,1,0,0,Calling,,2
140153,WLNP,Horseshoe Basin,47,2014,6,12,1,BAOR,9.5,0,0,1,Singing,,2
140154,WLNP,Horseshoe Basin,47,2014,6,12,1,HOWR,0.01,1,1,1,Singing,,2
140155,WLNP,Horseshoe Basin,47,2014,6,12,1,YWAR,0.17,1,0,1,Singing,,2
140156,WLNP,Horseshoe Basin,47,2014,6,12,1,CAVI,2.34,1,0,0,Singing,,2
140157,WLNP,Horseshoe Basin,47,2014,6,12,1,BHCO,2.22,1,1,1,Calling,,2
140158,WLNP,Horseshoe Basin,47,2014,6,12,1,MGWA,3.57,0,1,0,Singing,,2
140159,WLNP,Horseshoe Basin,47,2014,6,12,1,AMRO,0.37,1,0,1,Calling,,2
140160,WLNP,Horseshoe Basin,47,2014,6,12,1,SWTH,0.07,1,1,1,Singing,,2
140161,WLNP,Horseshoe Basin,47,2014,6,12,1,RESQ,0.09,1,1,0,Calling,,2
140162,WLNP,Horseshoe Basin,47,2014,6,12,1,RCKI,0.13,1,1,1,Singing,,2
140163,WLNP,Horseshoe Basin,47,2014,6,12,1,VGSW,2.53,1,0,0,Calling,,2
140164,WLNP,Horseshoe Basin,47,2014,6,12,1,ZZZZ,7.41,0,0,1,Flying,,2
140165,WLNP,Horseshoe Basin,47,2014,6,12,1,WCSP,5.44,0,1,1,Singing,,2
140166,WLNP,Horseshoe Basin,48,2014,6,12,1,RESQ,1.56,1,2,1,Calling,,2
140167,WLNP,Horseshoe Basin,48,2014,6,12,1,CAVI,2.11,1,0,0,Singing,,2
140168,WLNP,Horseshoe Basin,48,2014,6,12,1,YRWA,0.26,1,0,0,Singing,,2
140169,WLNP,Horseshoe Basin,48,2014,6,12,1,WTSP,0.06,1,0,0,Singing,,2
140170,WLNP,Horseshoe Basin,48,2014,6,12,1,WETA,3.31,0,1,1,Singing,,2
140171,WLNP,Horseshoe Basin,48,2014,6,12,1,CEDW,7.07,0,0,2,Calling,,2
140172,WLNP,Horseshoe Basin,48,2014,6,12,1,RCKI,1.27,1,2,2,Singing,,2
140173,WLNP,Horseshoe Basin,48,2014,6,12,1,DUFL,0.01,1,1,1,Singing,,2
140174,WLNP,Horseshoe Basin,48,2014,6,12,1,MGWA,0.02,1,1,0,Singing,,2
140175,WLNP,Horseshoe Basin,48,2014,6,12,1,RBNU,1.43,1,0,0,Calling,,2
140176,WLNP,Horseshoe Basin,48,2014,6,12,1,BHCO,7.52,0,0,1,Calling,,2
140177,WLNP,Horseshoe Basin,48,2014,6,12,1,WAVI,0.01,1,1,0,Singing,,2
140178,WLNP,Horseshoe Basin,49,2014,6,12,1,WCSP,1.13,1,1,1,Singing,,2
140179,WLNP,Horseshoe Basin,49,2014,6,12,1,BHCO,1.34,1,1,0,Calling,,2
140180,WLNP,Horseshoe Basin,49,2014,6,12,1,BAOR,0.22,1,0,0,Singing,,2
140181,WLNP,Horseshoe Basin,49,2014,6,12,1,YRWA,0.4,1,0,1,Singing,,2
140182,WLNP,Horseshoe Basin,49,2014,6,12,1,MGWA,0.45,1,0,1,Singing,,2
140183,WLNP,Horseshoe Basin,49,2014,6,12,1,WEWP,4.02,0,1,0,Singing,,2
140184,WLNP,Horseshoe Basin,49,2014,6,12,1,OCWA,6.15,0,1,1,Singing,,2
140185,WLNP,Horseshoe Basin,49,2014,6,12,1,RESQ,0.56,1,1,0,Calling,,2
140186,WLNP,Horseshoe Basin,49,2014,6,12,1,CEDW,0.45,2,1,2,Calling,,2
140187,WLNP,Horseshoe Basin,49,2014,6,12,1,VESP,6.09,0,1,0,Singing,,2
140188,WLNP,Horseshoe Basin,49,2014,6,12,1,RCKI,0.02,1,1,1,Singing,,2
140189,WLNP,Horseshoe Basin,49,2014,6,12,1,WAVI,0.01,1,2,1,Calling,,2
140190,WLNP,Horseshoe Basin,49,2014,6,12,1,CORA,1.16,1,0,0,Calling,,2
140191,WLNP,Horseshoe Basin,49,2014,6,12,1,DUFL,1.3,1,1,1,Singing,,2
140192,WLNP,Horseshoe Basin,49,2014,6,12,1,CHSP,2.57,1,1,1,Singing,,2
140193,WLNP,Horseshoe Basin,49,2014,6,12,1,AMRO,1.4,1,0,1,Singing,,2
140194,WLNP,Horseshoe Basin,49,2014,6,12,1,HOWR,2.09,1,1,0,Singing,,2
140195,WLNP,Horseshoe Basin,50,2014,6,12,1,HOWR,1.21,1,1,1,Singing,,2
140196,WLNP,Horseshoe Basin,50,2014,6,12,1,DUFL,3.51,0,1,1,Singing,,2
140197,WLNP,Horseshoe Basin,50,2014,6,12,1,WAVI,0.03,1,1,0,Singing,,2
140198,WLNP,Horseshoe Basin,50,2014,6,12,1,VESP,0.17,1,1,0,Singing,,2
140199,WLNP,Horseshoe Basin,50,2014,6,12,1,RESQ,1.2,1,1,1,Calling,,2
140200,WLNP,Horseshoe Basin,50,2014,6,12,1,RCKI,0.07,1,1,1,Singing,,2
140201,WLNP,Horseshoe Basin,50,2014,6,12,1,WEWP,9.45,0,0,1,Singing,,2
140202,WLNP,Horseshoe Basin,50,2014,6,12,1,OCWA,2.14,1,1,0,Singing,,2
140203,WLNP,Horseshoe Basin,50,2014,6,12,1,BHCO,5.33,0,1,0,Calling,,2
140204,WLNP,Horseshoe Basin,50,2014,6,12,1,WIWA,5.33,0,1,1,Singing,,2
140205,WLNP,Horseshoe Basin,50,2014,6,12,1,OSFL,5.14,0,1,1,Calling,,2
140206,WLNP,Horseshoe Basin,50,2014,6,12,1,AMRO,1.02,1,1,1,Singing,,2
