prjct_d,locatin,year,elevation,slope,aspect,TPI,northness
999,Lower Mount Crandell_72,2015,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
999,Lower Mount Crandell_72,2016,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
999,Lower Mount Crandell_72,2018,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
999,Prairie Trail_575,2007,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2008,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2009,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2010,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2011,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2012,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2013,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2014,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2015,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2016,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2017,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2018,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_575,2019,1690,7.660974565888163,327.9405437651188,40.9360825371632,0.8474977386893557
999,Prairie Trail_576,2007,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2008,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2009,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2010,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2011,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2012,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2013,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2014,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2015,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2016,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2017,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2018,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_576,2019,1362,1.3525745735424735,132.73871771033245,-104.38848020512205,-0.6786561346506047
999,Prairie Trail_577,2007,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2008,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2009,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2010,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2011,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2012,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2013,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2014,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2015,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2016,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2017,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2018,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_577,2019,1358,2.139858431799456,114.32016586108182,-104.13836573975163,-0.41183511122009664
999,Prairie Trail_578,2007,1358,0.9578807683200427,87.82033950987483,-102.27026037056248,0.03803307691896485
999,Prairie Trail_578,2008,1358,0.9578807683200427,87.82033950987483,-102.27026037056248,0.03803307691896485
999,Prairie Trail_578,2009,1358,0.9578807683200427,87.82033950987483,-102.27026037056248,0.03803307691896485
