organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,90870,2018-06-18 04:48:00,20900,Transcribed,180s,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,178344,1,Song,168.13,1.31,-50.7,f,,Michelle Knaggs,11,,faint running water 
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,90870,2018-06-18 04:48:00,20900,Transcribed,180s,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,178313,1,Song,20.68,0.85,-60.11,f,,Michelle Knaggs,11,,faint running water 
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,90870,2018-06-18 04:48:00,20900,Transcribed,180s,1SPM,UNPA,Unidentified Passerine,"",1,178339,1,Call,120.08,2.88,-53.48,f,,Michelle Knaggs,11,,faint running water 
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,90870,2018-06-18 04:48:00,20900,Transcribed,180s,1SPM,UNPA,Unidentified Passerine,"",1,178322,1,Call,60.13,1.49,-56.26,f,,Michelle Knaggs,11,,faint running water 
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,90870,2018-06-18 04:48:00,20900,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,178348,1,Song,120.08,6.40,-45.84,f,,Michelle Knaggs,11,,faint running water 
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,90870,2018-06-18 04:48:00,20900,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,178345,1,Song,0.06,6.69,-47.78,f,,Michelle Knaggs,11,,faint running water 
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,85252,2018-06-19 04:48:00,17690,Bad Weather,180s,1SPM,NONE,NONE,"",,,,,,,,,,Michelle Knaggs,11,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,1,41945,1,Song,67.23,2.95,-47.84,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,41935,1,Song,4.65,2.08,-29.9,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,41931,1,Song,0.46,1.64,-34.16,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,41930,1,Song,0.28,2.24,-48.78,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,41949,1,Song,120.18,2.33,-35.6,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,1,41952,1,Song,127.78,2.56,-34.5,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,41944,1,Song,60.16,1.78,-31.77,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,1,41929,1,Song,0.06,1.35,-48.87,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,41946,1,Song,69.23,1.39,-51.41,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,41933,1,Song,0.34,1.43,-49.05,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,41955,1,Song,132.63,1.76,-36.07,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,41936,1,Song,9.25,1.06,-66.93,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,41947,1,Song,64.90,2.14,-35.11,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,41943,1,Song,62.25,2.31,-36.61,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,41939,1,Song,60.20,1.40,-58.74,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,41956,1,Song,143.59,1.24,-47.72,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,2,41940,1,Song,60.06,1.11,-57.29,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,41957,1,Song,158.16,1.63,-32.01,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,41932,1,Song,1.06,1.59,-50.2,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,41954,1,Song,125.19,2.11,-35.58,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,2,41953,1,Song,121.36,1.60,-39.5,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,2,41948,1,Song,71.85,1.50,-50.68,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,41950,1,Song,120.09,1.35,-35.5,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,41942,1,Song,60.74,2.08,-34.74,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,PUFI,Purple Finch,HAEMORHOUS PURPUREUS,1,41934,1,Song,2.45,2.56,-35.07,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,41938,1,Song,13.83,1.70,-53.85,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,41941,1,Song,60.03,1.05,-54.25,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,UNKN,Unidentified signal,"",1,41937,1,Call,14.79,1.78,-52.3,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7031,2018-06-20 05:18:00,9898,Transcribed,180s,1SPM,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,1,41951,1,Song,124.81,1.95,-36.7,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,41962,1,Song,0.15,2.65,-32.23,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,41973,1,Song,78.71,2.23,-28.28,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,HEWI,Heavy wind,"",1,41967,1,Song,39.45,3.64,-5.24,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,41966,1,Song,23.88,4.04,-21.23,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,41972,1,Song,60.28,3.95,-27.5,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,3,41979,1,Song,123.44,2.91,-46.55,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,41965,1,Song,20.03,1.76,-50.77,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,41984,1,Song,157.88,1.43,-47.25,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,41970,1,Song,60.13,1.51,-44.7,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,41981,1,Song,138.10,1.58,-46.75,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,41958,1,Song,0.20,2.66,-48.33,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,41983,1,Song,145.18,1.64,-46.29,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,41963,1,Song,1.29,1.70,-50.16,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,LIWI,Light wind,"",1,41959,1,Song,0.16,2.26,-32.29,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,LIWI,Light wind,"",1,41974,1,Song,98.36,5.04,-28.68,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,LIWI,Light wind,"",1,41975,1,Song,120.24,3.01,-32.1,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,1,41976,1,Song,122.45,2.51,-57.26,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,2,41982,1,Song,138.36,1.86,-55.99,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,41969,1,Song,60.85,4.20,-46.42,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,41964,1,Song,10.43,1.59,-47.91,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,41980,1,Song,120.41,1.38,-54.19,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,41960,1,Song,2.34,3.23,-43.39,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,41968,1,Song,60.03,1.61,-44.07,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,41978,1,Song,124.64,3.31,-46.54,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,41971,1,Song,75.26,2.45,-42.55,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,41961,1,Song,2.99,2.90,-43.44,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,7042,2018-06-22 04:48:00,9909,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,41977,1,Song,121.90,2.46,-49.25,f,,Brandon Law,22,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,48762,1,Song,60.01,0.35,-56.83,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,1,48777,1,Song,108.95,1.48,-55,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,SAVS,Savannah Sparrow,PASSERCULUS SANDWICHENSIS,1,48778,1,Song,121.56,1.31,-59.83,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,1,48780,1,Song,123.70,0.73,-61.86,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,1,48779,1,Song,118.29,0.81,-53.86,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,48764,1,Song,60.06,3.98,-33.98,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,48774,1,Song,120.06,3.98,-34.33,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,MOWI,Moderate wind,"",1,48759,1,Song,0.03,3.99,-29.43,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,48775,1,Song,4.20,1.06,-54.53,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,48765,1,Song,81.45,1.86,-53.18,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,48758,1,Song,5.91,2.05,-44.4,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,2,48769,1,Song,125.70,1.96,-53.92,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,48767,1,Song,120.03,1.18,-41.94,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,48757,1,Song,0.04,2.46,-44.23,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,1,48763,1,Song,60.78,2.33,-41.3,f,,Laurel McDonald,42,,
PC,10,WLNP-5-2,853,,-113.785140,49.049748,,,6980,2018-06-23 04:49:00,9983,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,48768,1,Song,122.59,0.50,-56.73,f,,Laurel McDonald,42,,
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,LIAI,Light aircraft,"",1,42174,1,Song,17.71,3.74,-41.47,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,LIBA,Light Background Noise,"",1,42156,1,Song,120.10,1.38,-35.39,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,MOAI,Moderate aircraft,"",1,42147,1,Song,60.04,4.34,-31.62,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,1,42162,1,Song,130.43,5.29,-48.37,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,42146,1,Song,35.21,2.15,-48.64,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,1,42150,1,Song,65.70,2.00,-45.31,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,42149,1,Song,60.58,1.71,-57.4,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,42137,1,Song,14.25,1.71,-56.36,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,42152,1,Song,67.98,1.19,-41.43,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,42160,1,Song,122.24,1.43,-42.71,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,42159,TMTT,S-C,120.05,5.96,-42.73,f,,Jillian Slater,25,AE: 4-5,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,42148,TMTT,S-C,60.08,6.03,-39.68,f,,Jillian Slater,25,AE: 4-5,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,42131,TMTT,S-C,2.25,5.64,-40.97,f,,Jillian Slater,25,AE: 4-5,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,42179,1,Song,98.36,2.51,-46.37,f,,Jillian Slater,25,SWTH for SPM,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,42201,1,Song,139.18,2.13,-44.51,f,,Jillian Slater,25,SWTH for SPM,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,6965,2018-06-17 21:44:00,9968,Transcribed,180s,1SPM,MOAI,Moderate aircraft,"",1,42141,1,Song,38.73,7.11,-31.51,f,,Jillian Slater,25,,"SWTH 2: Time of best detection is at 98s and at 139s. Almost certainly the same individual.

No other individuals within the rules."
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,85253,2018-06-19 05:18:00,17691,Transcribed,180s,1SPM,AMRO,American Robin,TURDUS MIGRATORIUS,1,126471,1,Song,60.03,4.83,-41.74,f,,Michelle Knaggs,11,,
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,85253,2018-06-19 05:18:00,17691,Transcribed,180s,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,1,126470,1,Song,60.13,1.20,-44.52,f,,Michelle Knaggs,11,,
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,85253,2018-06-19 05:18:00,17691,Transcribed,180s,1SPM,VATH,Varied Thrush,IXOREUS NAEVIUS,2,126473,1,Song,68.34,1.61,-34.48,f,,Michelle Knaggs,11,,
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,85253,2018-06-19 05:18:00,17691,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,126476,1,Song,120.01,2.85,-28.79,f,,Michelle Knaggs,11,,
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,85253,2018-06-19 05:18:00,17691,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,126456,1,Song,3.53,3.34,-42.35,f,,Michelle Knaggs,11,,
PC,10,WLNP-5-3,874,,-113.779924,49.064692,,,85253,2018-06-19 05:18:00,17691,Transcribed,180s,1SPM,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,126472,1,Song,62.88,1.16,-33.16,f,,Michelle Knaggs,11,,
